'{8,8,8,31,8,8,15,32,13,28,33,33,33,33,33,21,31,33,3,21,21,21,33,16,21,21,21,33,33,13,28,33,33,33,3,21,21,21,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,32,30,13,28,28,33,16,16,33,33,33,16,35,21,10,31,16,3,21,21,21,31,16,28,28,33,33,28,3,21,21,21,8,8,8,8,8,8,8,8},
'{8,8,8,8,31,31,31,31,13,13,13,30,21,21,32,8,33,21,21,21,33,33,21,21,21,21,21,21,21,33,33,33,33,13,25,21,21,25,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,8,8,8,33,30,30,30,30,33,8,33,21,21,21,33,33,16,33,16,33,16,35,21,3,3,3,25,25,21,21,21,21,32,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,8,8,8,33,15,32,31,31,31,8,33,21,21,21,33,33,33,33,33,33,33,32,21,21,21,21,21,21,21,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,8,8,25,25,15,33,8,8,8,31,31,8,8,8,8,8,32,21,35,3,33,33,33,16,25,8,8,21,21,21,21,21,21,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,8,8,32,30,21,32,8,8,8,8,31,8,8,8,8,8,33,21,21,21,33,33,33,3,15,8,8,25,21,21,21,21,21,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,32,15,32,13,13,32,21,33,8,8,8,8,8,8,8,8,8,8,25,21,21,21,21,21,21,8,8,8,8,21,21,21,21,21,21,21,21,21,15,33,8,8,8,8},
'{8,8,33,30,13,13,13,30,30,8,8,8,8,8,8,8,8,8,8,8,33,32,32,32,32,32,32,33,8,8,8,32,25,21,21,21,3,3,21,21,21,33,8,8,8,8},
'{8,8,8,13,13,13,13,13,13,13,13,31,13,8,8,21,33,8,8,8,8,8,8,8,8,8,8,32,21,8,8,8,33,21,21,21,33,33,21,21,21,33,8,8,8,8},
'{8,33,33,13,13,13,13,31,8,8,8,8,8,8,8,21,25,33,33,33,32,33,33,33,8,8,8,33,33,33,33,8,33,21,21,21,3,31,21,21,21,33,8,8,8,8},
'{33,15,30,13,13,13,13,8,8,8,8,8,8,8,8,15,21,21,21,21,21,21,21,32,8,8,8,8,8,21,32,8,33,15,21,21,15,21,21,21,21,33,8,8,8,8},
'{28,30,13,13,33,33,25,33,8,8,8,8,8,25,25,21,21,21,21,21,21,21,21,21,32,32,32,32,25,8,8,8,8,8,8,8,21,21,21,32,8,8,8,8,8,8},
'{33,13,13,13,33,33,21,32,8,8,8,8,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,25,21,21,32,8,8,8,8,8,8},
'{33,33,28,13,25,21,21,32,31,31,31,8,8,8,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,15,8,8,8,8,8,8,8,8,8,8,8,8},
'{33,33,28,13,21,21,30,30,13,13,31,8,8,8,8,21,21,21,21,21,21,21,21,21,35,3,35,21,21,21,21,21,21,15,33,8,8,8,8,8,8,8,8,8,8,8},
'{33,33,33,33,25,30,13,13,13,13,31,8,8,21,21,21,21,21,21,21,21,21,21,10,33,33,33,3,21,21,21,21,21,21,21,15,21,21,8,8,8,8,8,8,8,8},
'{33,33,33,16,30,30,13,13,13,31,8,8,8,33,32,21,21,21,21,21,3,31,3,33,33,33,16,35,21,21,21,21,21,21,21,15,32,33,8,8,8,8,8,8,8,8},
'{33,33,3,21,13,13,13,13,31,8,8,8,8,8,8,21,21,21,21,21,33,33,33,33,33,16,21,21,21,21,21,21,21,21,21,15,8,8,8,8,8,8,8,8,8,8},
'{33,3,30,30,13,13,13,31,8,8,8,33,32,8,8,21,21,21,21,21,10,3,33,33,33,33,16,33,16,21,21,21,21,21,31,33,32,33,8,8,8,8,8,8,8,8},
'{16,21,30,31,31,13,31,8,8,8,8,32,21,8,8,21,21,21,21,21,21,21,33,33,33,33,33,33,33,21,21,21,21,21,33,33,35,25,8,8,8,8,8,8,8,8},
'{8,31,13,31,8,8,8,8,8,33,25,33,8,25,32,8,33,21,21,21,21,21,35,35,35,35,25,33,33,33,33,33,33,33,31,21,21,21,25,33,8,8,8,8,8,8},
'{8,31,31,31,8,8,8,8,8,33,25,8,33,21,25,8,33,21,25,21,21,21,21,21,21,21,21,33,33,33,33,33,33,33,3,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,8,13,25,25,31,8,8,8,8,32,21,21,25,8,8,8,8,8,8,8,21,3,33,33,33,3,21,21,35,33,33,33,3,21,21,21,21,21,15,33,8,8,8,8},
'{8,8,33,30,10,25,13,8,8,8,8,33,32,32,33,8,8,8,8,8,8,8,32,33,33,33,33,35,21,3,31,16,33,33,16,3,3,3,3,35,21,33,8,8,8,8},
'{8,8,32,21,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,21,30,13,25,21,33,33,21,10,33,33,33,33,33,33,33,21,33,8,8,8,8},
'{8,8,8,30,13,13,28,8,8,8,8,33,33,33,33,33,33,33,33,33,8,8,33,32,30,27,28,33,16,31,10,10,31,33,33,16,16,16,33,33,21,33,8,8,8,8},
'{8,8,8,31,31,13,33,33,13,8,8,32,21,21,21,21,21,21,21,21,8,8,15,30,13,28,33,33,33,21,30,13,28,33,3,21,21,21,33,8,15,33,8,8,8,8},
'{8,8,8,8,31,13,30,25,25,32,25,21,21,33,33,33,33,33,3,21,25,32,8,33,33,33,33,31,35,30,27,33,31,3,21,21,21,21,3,32,8,8,8,8,8,8},
'{8,8,8,8,31,13,0,21,21,21,21,21,21,33,33,33,33,33,3,21,21,21,33,33,33,33,33,35,30,13,13,33,16,21,21,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,8,31,8,33,21,30,13,13,13,13,13,33,33,21,16,33,33,33,35,21,21,21,21,21,21,33,33,33,33,21,21,21,21,21,21,21,21,21,21,33,8,8,8,8},
'{8,8,8,31,8,33,30,30,13,13,13,27,13,33,16,21,3,33,33,33,21,21,21,21,35,35,3,33,33,33,33,21,21,21,21,21,21,21,21,21,25,33,8,8,8,8},
'{8,8,8,8,31,13,13,13,13,28,33,33,33,21,21,21,21,21,21,21,21,21,21,3,33,33,33,33,33,33,33,21,21,21,21,21,21,21,21,32,8,8,8,8,8,8},
'{8,8,8,8,8,8,13,13,28,33,33,33,16,21,21,21,21,21,21,21,3,31,21,35,16,16,16,33,33,16,10,21,21,21,21,21,21,21,33,33,8,8,8,8,8,8},
'{8,8,8,8,8,8,31,28,33,33,33,3,21,21,21,21,21,21,21,21,33,33,21,21,21,21,21,33,33,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,31,13,3,3,3,16,16,21,21,21,3,16,33,16,3,3,21,21,21,21,21,3,32,8,8,33,8,8,25,15,33,8,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,31,30,21,21,21,33,33,21,21,21,31,33,33,33,35,21,21,21,21,21,21,21,21,8,8,8,8,8,32,15,8,8,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,31,31,30,21,25,13,13,13,21,35,33,16,21,25,21,21,21,21,21,21,21,21,21,21,25,32,8,8,8,8,8,8,8,25,33,8,8,8,8,8,8},
'{8,8,8,8,31,13,13,32,15,32,13,13,13,21,35,33,31,21,30,21,30,21,21,21,21,21,21,21,21,21,32,8,8,8,8,8,8,8,21,32,8,8,8,8,8,8},
'{8,8,8,8,31,13,21,32,8,8,31,30,21,21,21,21,31,33,33,33,21,21,21,21,21,21,21,21,21,8,8,8,33,21,21,21,21,21,21,21,15,33,8,8,8,8},
'{8,8,8,8,8,33,32,33,8,8,32,21,21,21,21,21,3,16,33,33,33,32,32,32,32,32,32,32,32,8,8,8,32,21,21,21,21,21,21,21,21,32,8,8,8,8},
'{8,8,8,13,8,8,8,8,8,33,21,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,8,8,8,21,21,21,21,21,21,21,21,21,21,15,15,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,33,21,21,21,21,21,25,33,33,33,8,8,8,8,8,8,8,8,8,8,8,33,33,33,25,21,21,21,33,33,33,32,15,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,8,32,21,21,21,21,33,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,32,21,21,21,8,8,8,33,15,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8},
'{8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8}};

x = 46
y = 62
